device_id,device_type,os,device_risk_score
215641,mobile,Android,0.151
215642,mobile,Android,0.406
215643,mobile,Android,0.44
215644,mobile,iOS,0.36
215645,mobile,Android,0.263
215646,mobile,iOS,0.425
215647,web,Android,0.455
215648,mobile,Android,0.199
215649,mobile,Android,0.121
215650,mobile,iOS,0.114
215651,web,Android,0.353
215652,mobile,Android,0.094
215653,mobile,Android,0.158
215654,mobile,iOS,0.611
215655,mobile,Android,0.19
215656,mobile,iOS,0.209
215657,mobile,Android,0.203
215658,mobile,Windows,0.451
215659,mobile,Android,0.313
215660,mobile,Android,0.355
215661,mobile,iOS,0.244
215662,mobile,Android,0.667
215663,mobile,Android,0.637
215664,mobile,Android,0.354
215665,mobile,Android,0.234
215666,mobile,Android,0.347
215667,mobile,Android,0.194
215668,mobile,Android,0.135
215669,mobile,Android,0.13
215670,mobile,Android,0.178
215671,mobile,Android,0.235
215672,mobile,Windows,0.55
215673,mobile,Android,0.095
215674,mobile,iOS,0.394
215675,mobile,Android,0.496
215676,mobile,iOS,0.34
215677,mobile,Android,0.441
215678,mobile,Android,0.19
215679,web,Android,0.263
215680,mobile,Android,0.251
215681,mobile,Android,0.581
215682,mobile,Android,0.18
215683,mobile,Android,0.129
215684,mobile,Android,0.349
215685,mobile,Android,0.246
215686,mobile,Android,0.139
215687,mobile,Android,0.299
215688,mobile,Android,0.276
215689,mobile,iOS,0.065
215690,mobile,Android,0.225
215691,mobile,Android,0.659
215692,mobile,Android,0.257
215693,mobile,Android,0.623
215694,mobile,Android,0.223
215695,mobile,Android,0.03
215696,mobile,Android,0.084
215697,mobile,Android,0.335
215698,mobile,Android,0.633
215699,mobile,Android,0.211
215700,mobile,Android,0.599
215701,mobile,Android,0.553
215702,mobile,iOS,0.178
215703,mobile,Android,0.225
215704,mobile,Android,0.166
215705,mobile,Android,0.165
215706,web,Android,0.369
215707,mobile,iOS,0.255
215708,mobile,Android,0.392
215709,mobile,iOS,0.346
215710,mobile,Android,0.181
215711,mobile,Android,0.186
215712,mobile,Android,0.156
215713,mobile,iOS,0.634
215714,mobile,Android,0.209
215715,mobile,Android,0.326
215716,mobile,iOS,0.445
215717,mobile,Android,0.088
215718,mobile,Android,0.381
215719,mobile,iOS,0.099
215720,mobile,iOS,0.169
215721,mobile,Android,0.14
215722,mobile,Android,0.226
215723,mobile,Android,0.419
215724,mobile,Android,0.017
215725,mobile,Android,0.092
215726,mobile,Android,0.17
215727,mobile,Android,0.541
215728,mobile,Android,0.108
215729,mobile,Android,0.474
215730,mobile,Android,0.146
215731,mobile,iOS,0.286
215732,mobile,iOS,0.079
215733,mobile,Android,0.289
215734,mobile,Android,0.567
215735,mobile,Android,0.083
215736,mobile,iOS,0.28
215737,mobile,iOS,0.19
215738,mobile,iOS,0.251
215739,mobile,Android,0.355
215740,mobile,Android,0.375
215741,mobile,iOS,0.213
215742,mobile,iOS,0.18
215743,mobile,Android,0.248
215744,mobile,Android,0.242
215745,mobile,Android,0.505
215746,mobile,Android,0.221
215747,mobile,Android,0.185
215748,mobile,iOS,0.457
215749,mobile,Android,0.171
215750,mobile,Android,0.349
215751,mobile,Android,0.091
215752,mobile,Android,0.443
215753,mobile,Android,0.163
215754,mobile,Android,0.504
215755,mobile,iOS,0.24
215756,web,Android,0.139
215757,mobile,Android,0.157
215758,mobile,Android,0.142
215759,mobile,Android,0.444
215760,web,Android,0.329
215761,mobile,Android,0.074
215762,mobile,iOS,0.2
215763,web,Android,0.324
215764,web,Android,0.219
215765,mobile,Android,0.251
215766,mobile,Android,0.303
215767,web,iOS,0.119
215768,web,Android,0.202
215769,mobile,Android,0.172
215770,mobile,Android,0.683
215771,mobile,Android,0.117
215772,mobile,Android,0.235
215773,mobile,Android,0.189
215774,mobile,Android,0.341
215775,mobile,Android,0.348
215776,mobile,Android,0.372
215777,mobile,Android,0.363
215778,mobile,Android,0.232
215779,mobile,Android,0.615
215780,mobile,Android,0.33
215781,mobile,Android,0.283
215782,mobile,iOS,0.297
215783,mobile,Android,0.196
215784,mobile,Android,0.081
215785,mobile,iOS,0.533
215786,web,Android,0.385
215787,mobile,Android,0.433
215788,mobile,Android,0.268
215789,mobile,Android,0.729
215790,mobile,Windows,0.281
215791,mobile,Android,0.332
215792,mobile,Android,0.282
215793,mobile,Android,0.227
215794,mobile,Android,0.566
215795,mobile,iOS,0.282
215796,mobile,Android,0.19
215797,mobile,Android,0.432
215798,mobile,Android,0.182
215799,mobile,Android,0.45
215800,mobile,Android,0.469
215801,mobile,Android,0.266
215802,mobile,Android,0.482
215803,mobile,Android,0.251
215804,mobile,Android,0.319
215805,mobile,Android,0.023
215806,mobile,Android,0.425
215807,mobile,iOS,0.263
215808,mobile,Android,0.653
215809,mobile,Android,0.14
215810,mobile,Android,0.268
215811,mobile,Android,0.365
215812,mobile,Android,0.203
215813,mobile,iOS,0.398
215814,mobile,iOS,0.293
215815,mobile,iOS,0.171
215816,web,Android,0.369
215817,mobile,iOS,0.363
215818,mobile,Android,0.11
215819,mobile,Android,0.343
215820,web,Android,0.628
215821,mobile,Android,0.01
215822,mobile,Android,0.319
215823,mobile,iOS,0.158
215824,mobile,iOS,0.334
215825,web,Android,0.2
215826,mobile,Android,0.242
215827,web,Android,0.38
215828,mobile,iOS,0.31
215829,mobile,Android,0.672
215830,mobile,iOS,0.405
215831,mobile,Android,0.059
215832,mobile,Android,0.158
215833,mobile,Android,0.233
215834,mobile,Android,0.372
215835,mobile,iOS,0.312
215836,mobile,Android,0.306
215837,mobile,Windows,0.257
215838,mobile,Android,0.539
215839,mobile,Android,0.501
215840,mobile,Android,0.236
215841,mobile,Android,0.094
215842,mobile,Windows,0.52
215843,mobile,Android,0.238
215844,mobile,iOS,0.262
215845,mobile,Android,0.244
215846,mobile,Android,0.154
215847,mobile,Android,0.315
215848,mobile,iOS,0.297
215849,mobile,iOS,0.403
215850,mobile,Android,0.244
215851,mobile,Android,0.125
215852,mobile,Windows,0.166
215853,mobile,Android,0.401
215854,mobile,Android,0.199
215855,mobile,Android,0.507
215856,web,Android,0.399
215857,mobile,Android,0.397
215858,mobile,iOS,0.41
215859,mobile,Android,0.072
215860,mobile,Android,0.12
215861,mobile,Android,0.101
215862,mobile,Android,0.257
215863,mobile,iOS,0.4
215864,mobile,Android,0.112
215865,mobile,Android,0.145
215866,mobile,Android,0.063
215867,mobile,Android,0.088
215868,mobile,iOS,0.125
215869,mobile,Android,0.076
215870,mobile,iOS,0.22
215871,mobile,Android,0.399
215872,web,Android,0.095
215873,mobile,Android,0.189
215874,mobile,Android,0.196
215875,mobile,Android,0.243
215876,web,Android,0.405
215877,mobile,Android,0.286
215878,mobile,Android,0.213
215879,mobile,Android,0.342
215880,mobile,Android,0.5
215881,mobile,Android,0.281
215882,mobile,iOS,0.485
215883,mobile,Android,0.108
215884,mobile,Android,0.107
215885,mobile,iOS,0.114
215886,web,iOS,0.37
215887,mobile,Android,0.123
215888,mobile,Windows,0.162
215889,mobile,Android,0.312
215890,mobile,Android,0.231
215891,mobile,iOS,0.505
215892,mobile,iOS,0.332
215893,mobile,iOS,0.673
215894,mobile,Android,0.355
215895,mobile,Android,0.371
215896,mobile,Android,0.139
215897,mobile,Android,0.516
215898,mobile,Android,0.296
215899,mobile,Android,0.241
215900,mobile,Android,0.222
215901,mobile,iOS,0.131
215902,mobile,Android,0.338
215903,mobile,Android,0.396
215904,mobile,Android,0.638
215905,web,Android,0.196
215906,mobile,Android,0.341
215907,mobile,Android,0.689
215908,mobile,Android,0.494
215909,mobile,Android,0.116
215910,mobile,iOS,0.196
215911,mobile,Android,0.387
215912,mobile,iOS,0.21
215913,web,iOS,0.176
215914,mobile,Android,0.211
215915,mobile,iOS,0.058
215916,mobile,Android,0.615
215917,mobile,Android,0.29
215918,mobile,Android,0.099
215919,mobile,Android,0.233
215920,mobile,Windows,0.214
215921,mobile,Android,0.232
215922,mobile,Android,0.448
215923,mobile,iOS,0.523
215924,mobile,iOS,0.289
215925,mobile,Android,0.076
215926,mobile,Android,0.069
215927,mobile,Android,0.089
215928,mobile,Windows,0.107
215929,mobile,Android,0.075
215930,mobile,Android,0.429
215931,mobile,Android,0.237
215932,mobile,Android,0.249
215933,mobile,Windows,0.508
215934,mobile,Android,0.041
215935,mobile,Android,0.509
215936,mobile,Android,0.425
215937,mobile,Android,0.127
215938,mobile,Android,0.184
215939,mobile,iOS,0.083
215940,web,Android,0.209
215941,mobile,Android,0.047
215942,mobile,Android,0.445
215943,mobile,Android,0.115
215944,mobile,Windows,0.154
215945,web,Android,0.096
215946,mobile,Android,0.277
215947,mobile,Android,0.105
215948,mobile,Android,0.314
215949,mobile,Android,0.072
215950,mobile,Android,0.619
215951,mobile,iOS,0.15
215952,mobile,Android,0.312
215953,mobile,iOS,0.208
215954,mobile,Android,0.421
215955,mobile,iOS,0.637
215956,mobile,Android,0.331
215957,mobile,Android,0.189
215958,mobile,iOS,0.217
215959,web,iOS,0.123
215960,mobile,Android,0.415
215961,mobile,Windows,0.132
215962,web,Android,0.172
215963,mobile,Android,0.095
215964,web,Android,0.195
215965,mobile,Android,0.54
215966,mobile,Android,0.425
215967,mobile,Android,0.293
215968,mobile,Android,0.313
215969,mobile,Android,0.1
215970,mobile,Android,0.494
215971,mobile,Android,0.267
215972,mobile,iOS,0.728
215973,mobile,Android,0.508
215974,mobile,iOS,0.51
215975,mobile,Android,0.228
215976,mobile,Android,0.35
215977,web,Android,0.138
215978,mobile,Android,0.163
215979,mobile,Android,0.339
215980,mobile,iOS,0.405
215981,mobile,Android,0.476
215982,mobile,Android,0.475
215983,web,Android,0.345
215984,mobile,iOS,0.026
215985,mobile,iOS,0.175
215986,mobile,Android,0.074
215987,web,Android,0.135
215988,mobile,Android,0.331
215989,web,iOS,0.065
215990,web,Android,0.389
215991,mobile,Android,0.119
215992,mobile,Android,0.012
215993,mobile,Android,0.106
215994,mobile,Android,0.672
215995,mobile,Android,0.517
215996,mobile,Android,0.477
215997,mobile,iOS,0.08
215998,mobile,iOS,0.105
215999,mobile,Android,0.277
216000,mobile,Android,0.014
216001,web,Android,0.22
216002,mobile,Android,0.115
216003,mobile,Android,0.31
216004,mobile,Android,0.057
216005,mobile,Android,0.256
216006,mobile,Android,0.424
216007,mobile,iOS,0.656
216008,mobile,Android,0.08
216009,mobile,Android,0.31
216010,mobile,Android,0.242
216011,mobile,Windows,0.288
216012,mobile,Android,0.106
216013,mobile,Android,0.145
216014,mobile,Android,0.728
216015,mobile,iOS,0.131
216016,mobile,Android,0.37
216017,mobile,Android,0.46
216018,mobile,iOS,0.204
216019,mobile,Android,0.216
216020,mobile,Windows,0.179
216021,mobile,Android,0.307
216022,mobile,Android,0.043
216023,mobile,Android,0.165
216024,mobile,Android,0.236
216025,mobile,Android,0.196
216026,mobile,Android,0.16
216027,mobile,Android,0.614
216028,web,Android,0.084
216029,mobile,Android,0.376
216030,mobile,Android,0.112
216031,mobile,Android,0.318
216032,mobile,Windows,0.185
216033,mobile,Android,0.533
216034,web,Android,0.248
216035,mobile,Android,0.329
216036,mobile,Android,0.365
216037,web,Android,0.226
216038,mobile,Android,0.506
216039,mobile,Android,0.252
216040,mobile,Android,0.338
216041,mobile,iOS,0.272
216042,mobile,iOS,0.234
216043,mobile,iOS,0.376
216044,mobile,Android,0.285
216045,mobile,Android,0.389
216046,mobile,Android,0.381
216047,mobile,iOS,0.184
216048,mobile,iOS,0.078
216049,mobile,Android,0.677
216050,mobile,Android,0.288
216051,mobile,Android,0.463
216052,mobile,Android,0.2
216053,mobile,Android,0.434
216054,mobile,Android,0.301
216055,mobile,iOS,0.375
216056,mobile,Android,0.269
216057,mobile,Windows,0.347
216058,web,Android,0.35
216059,mobile,iOS,0.297
216060,mobile,Android,0.194
216061,mobile,Windows,0.321
216062,mobile,Android,0.17
216063,mobile,Android,0.609
216064,mobile,Android,0.387
216065,mobile,iOS,0.596
216066,mobile,Android,0.24
216067,mobile,Android,0.165
216068,mobile,Android,0.27
216069,mobile,Android,0.218
216070,mobile,Android,0.52
216071,mobile,Android,0.33
216072,mobile,Android,0.167
216073,mobile,Android,0.343
216074,mobile,Android,0.179
216075,mobile,Android,0.022
216076,mobile,Android,0.26
216077,mobile,iOS,0.123
216078,mobile,Android,0.628
216079,mobile,Android,0.35
216080,mobile,Android,0.188
216081,mobile,Windows,0.454
216082,web,Android,0.657
216083,mobile,Windows,0.207
216084,mobile,Android,0.245
216085,mobile,iOS,0.35
216086,mobile,Android,0.171
216087,mobile,iOS,0.113
216088,mobile,Android,0.221
216089,mobile,Android,0.163
216090,web,Android,0.264
216091,mobile,Android,0.138
216092,mobile,Android,0.611
216093,mobile,Android,0.144
216094,mobile,Android,0.178
216095,mobile,iOS,0.077
216096,mobile,iOS,0.375
216097,mobile,Android,0.331
216098,mobile,Android,0.329
216099,mobile,Windows,0.28
216100,mobile,Android,0.151
216101,web,Android,0.728
216102,mobile,Android,0.385
216103,mobile,Android,0.12
216104,mobile,Android,0.192
216105,mobile,Android,0.03
216106,web,Android,0.41
216107,mobile,iOS,0.196
216108,mobile,iOS,0.141
216109,mobile,Android,0.192
216110,mobile,Android,0.251
216111,web,iOS,0.802
216112,mobile,Android,0.322
216113,mobile,Windows,0.744
216114,mobile,Android,0.276
216115,mobile,iOS,0.261
216116,mobile,Android,0.248
216117,mobile,iOS,0.185
216118,mobile,Android,0.209
216119,mobile,Android,0.167
216120,mobile,Android,0.198
216121,mobile,Android,0.601
216122,mobile,Android,0.249
216123,mobile,Android,0.113
216124,mobile,Android,0.155
216125,mobile,iOS,0.046
216126,mobile,Android,0.273
216127,mobile,Android,0.251
216128,mobile,Android,0.294
216129,web,Android,0.335
216130,mobile,Android,0.235
216131,mobile,Android,0.377
216132,mobile,Android,0.587
216133,web,Android,0.101
216134,mobile,Windows,0.064
216135,mobile,Android,0.343
216136,mobile,Windows,0.078
216137,mobile,Android,0.071
216138,mobile,Android,0.095
216139,web,Windows,0.184
216140,mobile,Android,0.433
216141,mobile,iOS,0.362
216142,web,Android,0.271
216143,mobile,iOS,0.472
216144,mobile,Android,0.085
216145,mobile,iOS,0.333
216146,mobile,Android,0.221
216147,mobile,iOS,0.127
216148,web,Android,0.52
216149,mobile,Android,0.396
216150,mobile,Android,0.512
216151,web,Android,0.165
216152,mobile,Android,0.184
216153,mobile,iOS,0.211
216154,mobile,Windows,0.43
216155,mobile,Android,0.143
216156,mobile,Android,0.304
216157,web,Android,0.305
216158,mobile,Android,0.256
216159,mobile,Android,0.399
216160,mobile,Android,0.252
216161,mobile,Android,0.232
216162,web,Android,0.082
216163,mobile,Android,0.462
216164,mobile,iOS,0.131
216165,mobile,Android,0.267
216166,mobile,Android,0.44
216167,mobile,Android,0.422
216168,mobile,Android,0.434
216169,mobile,Android,0.099
216170,mobile,Android,0.329
216171,mobile,Android,0.179
216172,mobile,Android,0.331
216173,mobile,Android,0.14
216174,mobile,Android,0.252
216175,web,Android,0.129
216176,mobile,Android,0.694
216177,mobile,Android,0.412
216178,mobile,Android,0.139
216179,mobile,Android,0.54
216180,mobile,Android,0.261
216181,mobile,Android,0.446
216182,mobile,Android,0.312
216183,web,Android,0.311
216184,mobile,Android,0.391
216185,mobile,Android,0.174
216186,mobile,Android,0.409
216187,mobile,Android,0.164
216188,mobile,Windows,0.266
216189,mobile,iOS,0.269
216190,mobile,Android,0.485
216191,mobile,Android,0.35
216192,mobile,Android,0.44
216193,mobile,iOS,0.046
216194,mobile,iOS,0.422
216195,mobile,Android,0.094
216196,mobile,Android,0.111
216197,mobile,Android,0.196
216198,mobile,iOS,0.411
216199,mobile,Android,0.399
216200,mobile,Android,0.551
216201,mobile,Android,0.056
216202,mobile,Android,0.332
216203,mobile,Android,0.317
216204,mobile,Android,0.295
216205,web,Android,0.462
216206,mobile,iOS,0.451
216207,mobile,iOS,0.078
216208,mobile,Android,0.1
216209,mobile,Android,0.181
216210,mobile,Android,0.372
216211,mobile,Android,0.382
216212,mobile,Android,0.522
216213,mobile,Windows,0.285
216214,mobile,Android,0.176
216215,mobile,iOS,0.078
216216,mobile,Android,0.385
216217,mobile,iOS,0.628
216218,mobile,Android,0.254
216219,mobile,Android,0.24
216220,mobile,iOS,0.408
216221,mobile,Android,0.202
216222,mobile,Android,0.481
216223,mobile,Android,0.263
216224,mobile,iOS,0.433
216225,mobile,Android,0.619
216226,web,Android,0.49
216227,mobile,Android,0.375
216228,web,iOS,0.061
216229,mobile,Android,0.092
216230,mobile,Android,0.108
216231,mobile,Android,0.449
216232,mobile,Android,0.252
216233,mobile,Android,0.05
216234,mobile,Android,0.308
216235,mobile,Android,0.073
216236,mobile,Android,0.452
216237,mobile,Android,0.189
216238,mobile,Android,0.041
216239,mobile,Android,0.102
216240,mobile,Android,0.471
216241,mobile,Android,0.272
216242,mobile,iOS,0.034
216243,mobile,iOS,0.127
216244,mobile,Android,0.306
216245,mobile,Android,0.338
216246,mobile,Android,0.428
216247,mobile,iOS,0.323
216248,web,Android,0.576
216249,mobile,iOS,0.158
216250,web,Android,0.196
216251,web,Android,0.321
216252,mobile,Android,0.524
216253,mobile,Android,0.417
216254,mobile,iOS,0.154
216255,mobile,iOS,0.506
216256,mobile,Android,0.427
216257,mobile,Android,0.056
216258,mobile,Android,0.061
216259,mobile,Android,0.355
216260,mobile,Android,0.231
216261,mobile,Android,0.403
216262,mobile,Android,0.646
216263,mobile,Android,0.149
