merchant_id,category,merchant_risk_score
60321,furniture,0.436
60322,fashion,0.107
60323,furniture,0.22
60324,electronics,0.558
60325,electronics,0.06
60326,grocery,0.155
60327,grocery,0.713
60328,appliances,0.24
60329,fashion,0.407
60330,fashion,0.115
60331,grocery,0.29
60332,electronics,0.242
60333,grocery,0.304
60334,furniture,0.133
60335,appliances,0.454
60336,fashion,0.208
60337,electronics,0.636
60338,furniture,0.569
60339,appliances,0.326
60340,appliances,0.57
60341,furniture,0.203
60342,grocery,0.32
60343,grocery,0.223
60344,fashion,0.018
60345,electronics,0.301
60346,fashion,0.062
60347,furniture,0.254
60348,fashion,0.41
60349,electronics,0.392
60350,grocery,0.229
60351,appliances,0.652
60352,electronics,0.046
60353,grocery,0.242
60354,electronics,0.406
60355,grocery,0.135
60356,appliances,0.233
60357,furniture,0.144
60358,furniture,0.154
60359,fashion,0.224
60360,appliances,0.551
60361,electronics,0.125
60362,appliances,0.102
60363,appliances,0.09
60364,fashion,0.124
60365,furniture,0.164
60366,fashion,0.329
60367,fashion,0.347
60368,grocery,0.668
60369,furniture,0.47
60370,fashion,0.014
60371,fashion,0.329
60372,appliances,0.085
60373,appliances,0.131
60374,electronics,0.381
60375,appliances,0.421
60376,appliances,0.482
60377,grocery,0.288
60378,appliances,0.543
60379,appliances,0.36
60380,fashion,0.471
60381,grocery,0.19
60382,grocery,0.199
60383,furniture,0.49
60384,furniture,0.376
60385,electronics,0.239
60386,fashion,0.581
60387,appliances,0.498
60388,appliances,0.203
60389,appliances,0.319
60390,electronics,0.409
60391,furniture,0.208
60392,fashion,0.454
60393,electronics,0.32
60394,electronics,0.314
60395,furniture,0.445
60396,appliances,0.107
60397,fashion,0.372
60398,electronics,0.393
60399,electronics,0.222
60400,fashion,0.226
60401,appliances,0.043
60402,grocery,0.318
60403,electronics,0.341
60404,appliances,0.352
60405,appliances,0.246
60406,grocery,0.279
60407,electronics,0.387
60408,fashion,0.289
60409,fashion,0.261
60410,appliances,0.392
60411,electronics,0.549
60412,fashion,0.237
60413,grocery,0.475
60414,appliances,0.103
60415,furniture,0.224
60416,furniture,0.481
60417,electronics,0.221
60418,appliances,0.314
60419,furniture,0.339
60420,fashion,0.298
60421,fashion,0.598
60422,furniture,0.057
60423,furniture,0.35
60424,grocery,0.302
60425,furniture,0.09
60426,furniture,0.193
60427,appliances,0.471
60428,fashion,0.574
60429,furniture,0.488
60430,furniture,0.584
60431,fashion,0.241
60432,electronics,0.261
60433,appliances,0.172
60434,electronics,0.181
60435,grocery,0.171
60436,electronics,0.444
60437,furniture,0.447
60438,grocery,0.239
60439,electronics,0.46
60440,appliances,0.333
60441,fashion,0.112
60442,electronics,0.474
60443,grocery,0.157
60444,grocery,0.198
60445,fashion,0.135
60446,electronics,0.396
60447,grocery,0.089
60448,grocery,0.581
60449,furniture,0.433
60450,furniture,0.064
60451,furniture,0.142
60452,appliances,0.657
60453,electronics,0.429
60454,furniture,0.415
60455,appliances,0.298
60456,furniture,0.437
60457,furniture,0.076
60458,grocery,0.338
60459,grocery,0.152
60460,electronics,0.263
60461,electronics,0.292
60462,electronics,0.216
60463,fashion,0.256
60464,electronics,0.594
60465,furniture,0.667
60466,fashion,0.075
60467,electronics,0.346
60468,fashion,0.389
60469,furniture,0.26
60470,fashion,0.403
60471,appliances,0.162
60472,grocery,0.305
60473,fashion,0.316
60474,furniture,0.046
60475,grocery,0.407
60476,appliances,0.391
60477,furniture,0.473
60478,fashion,0.089
60479,furniture,0.448
60480,fashion,0.354
60481,electronics,0.217
60482,grocery,0.26
60483,appliances,0.535
60484,appliances,0.079
60485,fashion,0.448
60486,fashion,0.477
60487,grocery,0.123
60488,fashion,0.161
60489,fashion,0.297
60490,electronics,0.249
60491,grocery,0.158
60492,appliances,0.27
60493,electronics,0.072
60494,furniture,0.16
60495,appliances,0.045
60496,grocery,0.127
60497,grocery,0.171
60498,furniture,0.389
60499,furniture,0.633
60500,appliances,0.454
60501,grocery,0.169
60502,electronics,0.079
60503,fashion,0.276
60504,electronics,0.437
60505,electronics,0.263
60506,electronics,0.185
60507,furniture,0.322
60508,electronics,0.11
60509,electronics,0.103
60510,grocery,0.199
60511,grocery,0.313
60512,grocery,0.248
60513,grocery,0.29
60514,appliances,0.413
60515,electronics,0.383
60516,electronics,0.102
60517,fashion,0.203
60518,furniture,0.274
60519,electronics,0.467
60520,grocery,0.098
60521,grocery,0.074
60522,appliances,0.3
60523,furniture,0.211
60524,furniture,0.047
60525,furniture,0.59
60526,grocery,0.635
60527,appliances,0.25
60528,fashion,0.11
60529,fashion,0.204
60530,furniture,0.208
60531,grocery,0.438
60532,appliances,0.515
60533,electronics,0.444
60534,grocery,0.29
60535,grocery,0.267
60536,grocery,0.151
60537,furniture,0.351
60538,grocery,0.417
60539,grocery,0.065
60540,fashion,0.255
60541,electronics,0.093
60542,grocery,0.279
60543,appliances,0.103
60544,furniture,0.426
60545,grocery,0.323
60546,grocery,0.024
60547,furniture,0.598
60548,furniture,0.339
60549,furniture,0.13
60550,electronics,0.228
60551,electronics,0.082
60552,grocery,0.412
60553,appliances,0.348
60554,appliances,0.414
60555,appliances,0.406
60556,grocery,0.559
60557,fashion,0.386
60558,grocery,0.44
60559,electronics,0.081
60560,fashion,0.623
60561,furniture,0.63
60562,furniture,0.165
60563,furniture,0.103
60564,appliances,0.164
60565,grocery,0.122
60566,furniture,0.282
60567,appliances,0.288
60568,fashion,0.211
60569,furniture,0.211
60570,appliances,0.362
60571,grocery,0.253
60572,appliances,0.095
60573,grocery,0.724
60574,furniture,0.686
60575,appliances,0.316
60576,furniture,0.478
60577,appliances,0.173
60578,appliances,0.042
60579,fashion,0.266
60580,grocery,0.314
60581,appliances,0.314
60582,grocery,0.452
60583,fashion,0.498
60584,grocery,0.352
60585,fashion,0.316
60586,fashion,0.298
60587,grocery,0.234
60588,furniture,0.432
60589,electronics,0.156
60590,furniture,0.361
60591,grocery,0.639
60592,fashion,0.724
60593,fashion,0.294
60594,appliances,0.444
60595,appliances,0.273
60596,electronics,0.331
60597,grocery,0.004
60598,furniture,0.15
60599,furniture,0.828
60600,electronics,0.116
60601,appliances,0.043
60602,grocery,0.267
60603,grocery,0.271
60604,grocery,0.267
60605,electronics,0.148
60606,electronics,0.285
60607,furniture,0.447
60608,furniture,0.564
60609,fashion,0.19
60610,electronics,0.116
60611,appliances,0.204
60612,fashion,0.142
60613,fashion,0.349
60614,fashion,0.254
60615,grocery,0.087
60616,electronics,0.132
60617,furniture,0.345
60618,fashion,0.454
60619,electronics,0.345
60620,appliances,0.347
60621,appliances,0.105
60622,fashion,0.079
60623,appliances,0.261
60624,appliances,0.181
60625,appliances,0.19
60626,fashion,0.029
60627,grocery,0.338
60628,furniture,0.385
60629,fashion,0.041
60630,furniture,0.551
60631,grocery,0.407
60632,electronics,0.385
60633,appliances,0.391
60634,furniture,0.502
60635,electronics,0.594
60636,appliances,0.405
60637,appliances,0.274
60638,fashion,0.081
60639,appliances,0.162
60640,grocery,0.497
60641,electronics,0.278
60642,grocery,0.612
60643,appliances,0.244
60644,appliances,0.311
60645,fashion,0.286
60646,appliances,0.2
60647,grocery,0.364
60648,grocery,0.188
60649,appliances,0.275
60650,furniture,0.18
60651,electronics,0.145
60652,appliances,0.383
60653,furniture,0.735
60654,electronics,0.428
60655,electronics,0.39
60656,fashion,0.201
60657,furniture,0.318
60658,electronics,0.323
60659,grocery,0.584
60660,furniture,0.433
60661,furniture,0.417
60662,furniture,0.046
60663,furniture,0.202
60664,furniture,0.168
60665,appliances,0.423
60666,furniture,0.642
60667,fashion,0.553
60668,appliances,0.194
60669,appliances,0.135
60670,appliances,0.296
60671,appliances,0.198
60672,fashion,0.577
60673,fashion,0.088
60674,appliances,0.518
60675,electronics,0.561
60676,grocery,0.409
60677,grocery,0.211
60678,grocery,0.394
60679,appliances,0.434
60680,grocery,0.121
60681,appliances,0.545
60682,grocery,0.299
60683,furniture,0.046
60684,electronics,0.101
60685,electronics,0.656
60686,fashion,0.215
60687,grocery,0.294
60688,appliances,0.677
60689,furniture,0.189
60690,appliances,0.071
60691,grocery,0.319
60692,fashion,0.27
60693,furniture,0.404
60694,electronics,0.146
60695,electronics,0.197
60696,grocery,0.433
60697,electronics,0.339
60698,electronics,0.067
60699,grocery,0.588
60700,fashion,0.244
60701,appliances,0.496
60702,furniture,0.142
60703,fashion,0.207
60704,electronics,0.423
60705,fashion,0.484
60706,fashion,0.48
60707,furniture,0.099
60708,fashion,0.046
60709,grocery,0.652
60710,fashion,0.201
60711,fashion,0.183
60712,fashion,0.19
60713,electronics,0.221
60714,appliances,0.396
60715,grocery,0.21
60716,furniture,0.606
60717,appliances,0.205
60718,grocery,0.334
60719,furniture,0.208
60720,electronics,0.319
60721,appliances,0.111
60722,electronics,0.32
60723,appliances,0.037
60724,electronics,0.165
60725,electronics,0.525
60726,grocery,0.144
60727,fashion,0.221
60728,appliances,0.286
60729,appliances,0.282
60730,grocery,0.194
60731,grocery,0.391
60732,grocery,0.086
60733,appliances,0.452
60734,grocery,0.491
60735,furniture,0.491
60736,furniture,0.417
60737,electronics,0.45
60738,fashion,0.406
60739,fashion,0.138
60740,furniture,0.241
60741,electronics,0.327
60742,furniture,0.634
60743,fashion,0.666
60744,electronics,0.332
60745,fashion,0.008
60746,electronics,0.054
60747,grocery,0.347
60748,furniture,0.499
60749,furniture,0.716
60750,grocery,0.216
60751,appliances,0.243
60752,furniture,0.213
60753,appliances,0.598
60754,grocery,0.227
60755,fashion,0.076
60756,grocery,0.066
60757,electronics,0.346
60758,furniture,0.321
60759,electronics,0.375
60760,furniture,0.318
60761,fashion,0.297
60762,furniture,0.218
60763,fashion,0.098
60764,fashion,0.08
60765,electronics,0.514
60766,fashion,0.405
60767,furniture,0.087
60768,appliances,0.371
60769,electronics,0.089
60770,electronics,0.311
60771,electronics,0.334
60772,appliances,0.348
60773,electronics,0.43
60774,furniture,0.413
60775,electronics,0.36
60776,grocery,0.036
60777,furniture,0.032
60778,grocery,0.411
60779,appliances,0.439
60780,appliances,0.213
60781,furniture,0.516
60782,electronics,0.073
60783,grocery,0.352
60784,grocery,0.246
60785,fashion,0.259
60786,grocery,0.149
60787,fashion,0.441
60788,fashion,0.036
60789,electronics,0.232
60790,furniture,0.467
60791,fashion,0.294
60792,furniture,0.093
60793,electronics,0.322
60794,appliances,0.236
60795,electronics,0.191
60796,furniture,0.249
60797,electronics,0.138
60798,grocery,0.393
60799,furniture,0.278
60800,furniture,0.249
60801,appliances,0.083
60802,grocery,0.294
60803,electronics,0.304
60804,appliances,0.203
60805,appliances,0.272
60806,fashion,0.296
60807,grocery,0.444
60808,grocery,0.278
60809,furniture,0.347
60810,furniture,0.122
60811,appliances,0.668
60812,electronics,0.164
60813,grocery,0.445
60814,appliances,0.21
60815,grocery,0.502
60816,appliances,0.462
60817,fashion,0.46
60818,furniture,0.12
60819,electronics,0.649
60820,grocery,0.536
60821,grocery,0.162
60822,fashion,0.221
60823,grocery,0.227
60824,fashion,0.52
60825,grocery,0.233
60826,electronics,0.194
60827,fashion,0.168
60828,electronics,0.461
60829,appliances,0.106
60830,grocery,0.441
60831,appliances,0.257
60832,electronics,0.3
60833,furniture,0.101
60834,electronics,0.417
60835,furniture,0.143
60836,electronics,0.148
60837,grocery,0.18
60838,fashion,0.216
60839,electronics,0.633
60840,furniture,0.465
60841,appliances,0.263
60842,appliances,0.193
60843,electronics,0.433
60844,electronics,0.339
60845,electronics,0.209
60846,fashion,0.205
60847,grocery,0.127
60848,electronics,0.52
60849,furniture,0.324
60850,grocery,0.226
60851,grocery,0.26
60852,grocery,0.282
60853,fashion,0.424
60854,furniture,0.252
60855,electronics,0.091
60856,appliances,0.558
60857,fashion,0.125
60858,appliances,0.226
60859,appliances,0.551
60860,grocery,0.082
60861,fashion,0.136
60862,appliances,0.145
60863,fashion,0.182
60864,electronics,0.361
60865,furniture,0.219
60866,appliances,0.335
60867,electronics,0.084
60868,electronics,0.216
60869,electronics,0.097
60870,fashion,0.315
60871,grocery,0.388
60872,appliances,0.273
60873,electronics,0.3
60874,fashion,0.451
60875,grocery,0.263
60876,furniture,0.372
60877,grocery,0.303
60878,grocery,0.28
60879,grocery,0.508
60880,appliances,0.632
60881,electronics,0.583
60882,grocery,0.13
60883,furniture,0.046
60884,fashion,0.5
60885,furniture,0.248
60886,fashion,0.119
60887,grocery,0.023
60888,grocery,0.209
60889,fashion,0.304
60890,appliances,0.508
60891,furniture,0.106
60892,fashion,0.191
60893,furniture,0.197
60894,electronics,0.248
60895,electronics,0.183
60896,fashion,0.466
60897,appliances,0.529
60898,electronics,0.179
60899,electronics,0.426
60900,furniture,0.125
60901,furniture,0.122
60902,fashion,0.084
60903,appliances,0.335
60904,grocery,0.317
60905,appliances,0.352
60906,fashion,0.601
60907,electronics,0.146
60908,electronics,0.394
60909,fashion,0.317
60910,appliances,0.347
60911,grocery,0.482
60912,electronics,0.429
60913,fashion,0.423
60914,furniture,0.237
60915,furniture,0.435
60916,electronics,0.227
60917,furniture,0.392
60918,electronics,0.094
60919,fashion,0.077
60920,appliances,0.518
60921,furniture,0.113
60922,electronics,0.664
60923,appliances,0.343
60924,furniture,0.494
60925,fashion,0.209
60926,furniture,0.272
60927,furniture,0.211
60928,electronics,0.218
60929,furniture,0.094
60930,appliances,0.138
60931,furniture,0.156
60932,fashion,0.148
60933,furniture,0.364
60934,appliances,0.134
60935,fashion,0.196
60936,grocery,0.319
60937,furniture,0.352
60938,appliances,0.447
60939,furniture,0.507
60940,grocery,0.374
60941,fashion,0.704
60942,fashion,0.4
60943,grocery,0.131
60944,appliances,0.224
60945,fashion,0.528
60946,grocery,0.273
60947,electronics,0.279
60948,grocery,0.116
60949,appliances,0.592
60950,fashion,0.079
60951,furniture,0.587
60952,appliances,0.632
60953,appliances,0.09
60954,fashion,0.226
60955,electronics,0.483
60956,electronics,0.089
60957,appliances,0.608
60958,grocery,0.529
60959,fashion,0.269
60960,fashion,0.357
60961,grocery,0.457
60962,furniture,0.175
60963,grocery,0.359
60964,furniture,0.322
60965,furniture,0.631
60966,grocery,0.403
60967,appliances,0.156
60968,grocery,0.316
60969,grocery,0.205
60970,furniture,0.409
60971,furniture,0.223
60972,furniture,0.192
60973,fashion,0.223
60974,appliances,0.082
60975,fashion,0.755
60976,furniture,0.372
60977,appliances,0.08
60978,electronics,0.246
60979,grocery,0.164
60980,fashion,0.279
60981,appliances,0.412
60982,fashion,0.372
60983,fashion,0.171
60984,electronics,0.19
60985,appliances,0.272
60986,electronics,0.194
60987,fashion,0.431
60988,electronics,0.657
60989,grocery,0.667
60990,fashion,0.349
60991,appliances,0.249
60992,fashion,0.407
60993,electronics,0.411
60994,electronics,0.126
60995,appliances,0.394
60996,electronics,0.418
60997,appliances,0.119
60998,appliances,0.486
60999,electronics,0.373
61000,electronics,0.601
61001,electronics,0.261
61002,appliances,0.21
61003,grocery,0.574
61004,furniture,0.463
61005,electronics,0.322
61006,furniture,0.279
61007,appliances,0.045
61008,fashion,0.118
61009,fashion,0.41
61010,appliances,0.404
61011,furniture,0.386
61012,appliances,0.128
61013,fashion,0.441
61014,fashion,0.209
61015,electronics,0.139
61016,grocery,0.39
61017,fashion,0.563
61018,electronics,0.324
61019,furniture,0.137
61020,electronics,0.47
61021,electronics,0.084
61022,furniture,0.303
61023,furniture,0.3
61024,furniture,0.716
61025,appliances,0.245
61026,furniture,0.118
61027,furniture,0.168
61028,grocery,0.607
61029,appliances,0.024
61030,grocery,0.405
