user_id,age,account_age_days,kyc_status,risk_profile
334271,66,1792,verified,low
334272,27,1843,pending,low
334273,58,1663,verified,low
334274,55,136,verified,low
334275,67,2351,verified,low
334276,21,1324,verified,low
334277,38,1943,verified,low
334278,66,1075,verified,high
334279,51,1773,verified,medium
334280,32,1893,pending,high
334281,30,449,verified,low
334282,53,286,verified,low
334283,27,1930,verified,low
334284,26,460,verified,low
334285,41,310,verified,low
334286,18,1643,pending,low
334287,22,518,verified,low
334288,28,2098,verified,low
334289,23,1246,verified,medium
334290,23,1111,verified,low
334291,29,238,verified,low
334292,33,2230,verified,low
334293,18,2058,verified,low
334294,64,994,verified,medium
334295,36,1144,verified,low
334296,65,1653,verified,low
334297,50,684,verified,low
334298,61,1196,verified,low
334299,52,1084,verified,low
334300,53,846,verified,low
334301,57,1491,verified,low
334302,27,738,verified,low
334303,23,752,verified,low
334304,61,751,verified,low
334305,44,1908,verified,low
334306,45,2094,verified,medium
334307,54,894,verified,medium
334308,55,1129,verified,low
334309,44,1118,verified,high
334310,66,463,verified,medium
334311,50,2010,pending,low
334312,27,1379,verified,low
334313,44,690,verified,medium
334314,51,255,pending,medium
334315,66,1844,verified,low
334316,29,579,verified,low
334317,59,462,verified,low
334318,53,501,verified,low
334319,26,235,verified,medium
334320,50,1592,verified,low
334321,60,336,pending,low
334322,69,298,verified,low
334323,66,1163,verified,medium
334324,38,1117,pending,low
334325,52,62,verified,low
334326,37,905,verified,medium
334327,46,1856,pending,low
334328,34,1997,verified,low
334329,64,1706,verified,low
334330,57,197,verified,low
334331,54,294,verified,low
334332,28,711,verified,low
334333,49,2152,verified,low
334334,23,1567,verified,medium
334335,32,1899,pending,medium
334336,52,1667,verified,low
334337,61,416,pending,high
334338,24,1346,verified,low
334339,46,531,verified,low
334340,29,504,verified,medium
334341,67,2002,verified,high
334342,41,1078,verified,medium
334343,67,1012,verified,low
334344,20,1782,pending,low
334345,46,1869,pending,low
334346,30,707,verified,low
334347,48,946,verified,low
334348,47,441,verified,high
334349,59,2252,verified,medium
334350,54,279,verified,low
334351,69,1969,verified,low
334352,54,1090,verified,medium
334353,23,2205,verified,low
334354,60,349,verified,low
334355,45,1864,verified,medium
334356,43,1733,verified,low
334357,65,2028,verified,high
334358,69,2211,verified,low
334359,28,826,verified,low
334360,64,262,verified,low
334361,26,1164,pending,low
334362,30,1025,verified,low
334363,57,297,verified,low
334364,60,1168,verified,medium
334365,46,2094,verified,medium
334366,59,227,verified,low
334367,23,1583,pending,medium
334368,26,1139,verified,medium
334369,61,1973,verified,low
334370,39,689,verified,medium
334371,47,1719,verified,low
334372,52,964,verified,low
334373,34,568,pending,low
334374,27,1572,verified,low
334375,21,623,verified,low
334376,23,1315,verified,low
334377,50,1764,verified,low
334378,64,1833,verified,low
334379,43,1058,verified,low
334380,35,1585,verified,medium
334381,40,2103,verified,low
334382,59,1662,verified,low
334383,40,363,verified,low
334384,24,1973,verified,low
334385,58,925,verified,medium
334386,51,761,verified,low
334387,37,2363,verified,low
334388,43,2208,verified,low
334389,49,737,verified,low
334390,47,1941,verified,low
334391,59,364,verified,low
334392,47,1188,verified,low
334393,69,255,verified,medium
334394,37,786,verified,low
334395,47,1222,verified,low
334396,33,2454,verified,low
334397,19,169,verified,low
334398,51,1334,verified,low
334399,23,651,verified,low
334400,41,261,verified,low
334401,66,2186,verified,low
334402,49,421,pending,low
334403,31,704,verified,low
334404,19,1176,pending,low
334405,55,710,pending,low
334406,32,2280,verified,medium
334407,30,2413,verified,low
334408,35,1757,verified,low
334409,68,1276,verified,medium
334410,57,2483,verified,low
334411,41,1356,verified,medium
334412,21,662,verified,medium
334413,26,508,verified,low
334414,46,1401,verified,low
334415,52,945,verified,low
334416,30,702,verified,medium
334417,33,1790,verified,low
334418,28,1621,verified,medium
334419,26,1636,verified,low
334420,20,1043,verified,low
334421,28,1752,pending,high
334422,47,1108,pending,low
334423,59,530,verified,low
334424,65,827,verified,medium
334425,36,521,verified,medium
334426,47,2213,verified,medium
334427,23,1267,verified,low
334428,62,2408,verified,low
334429,59,2184,verified,low
334430,45,2096,verified,low
334431,45,2407,verified,low
334432,68,634,pending,low
334433,29,483,verified,low
334434,51,1187,verified,medium
334435,36,605,verified,low
334436,41,1345,verified,low
334437,29,52,verified,low
334438,51,1095,verified,medium
334439,28,626,verified,low
334440,50,1014,verified,medium
334441,33,1897,verified,low
334442,50,2391,verified,medium
334443,59,1316,pending,medium
334444,25,2272,verified,high
334445,22,1022,pending,low
334446,26,125,verified,low
334447,31,1186,verified,low
334448,63,2166,verified,medium
334449,36,647,verified,low
334450,44,529,verified,low
334451,31,1272,verified,low
334452,29,1805,verified,low
334453,59,144,verified,medium
334454,47,2407,verified,low
334455,63,169,verified,low
334456,60,1954,verified,low
334457,21,2226,verified,low
334458,46,2487,pending,low
334459,65,2367,verified,low
334460,45,705,verified,low
334461,59,1467,verified,low
334462,23,1397,verified,low
334463,54,1321,verified,medium
334464,29,1033,verified,low
334465,35,962,verified,low
334466,61,211,verified,medium
334467,53,912,verified,low
334468,38,804,verified,low
334469,32,1734,verified,low
334470,36,997,verified,low
334471,52,1376,verified,low
334472,63,507,verified,low
334473,69,1717,verified,low
334474,21,810,verified,low
334475,37,1792,verified,low
334476,55,581,pending,low
334477,59,1326,verified,medium
334478,59,570,verified,medium
334479,69,354,verified,low
334480,26,707,verified,low
334481,59,2084,verified,low
334482,66,843,verified,low
334483,36,1918,verified,low
334484,53,1771,verified,low
334485,41,1473,verified,low
334486,63,1380,verified,low
334487,24,1854,verified,low
334488,62,529,verified,low
334489,38,2107,verified,low
334490,31,1259,verified,low
334491,42,1749,verified,low
334492,52,967,verified,low
334493,28,438,verified,low
334494,66,475,verified,medium
334495,26,199,verified,low
334496,67,420,verified,low
334497,26,2230,verified,low
334498,32,431,verified,low
334499,26,78,verified,low
334500,21,1324,verified,low
334501,39,579,pending,low
334502,69,405,verified,low
334503,67,1080,verified,low
334504,62,2280,verified,low
334505,57,592,verified,low
334506,40,723,verified,low
334507,27,905,verified,low
334508,43,1956,pending,medium
334509,24,1759,verified,low
334510,23,928,verified,low
334511,45,2047,verified,low
334512,32,35,verified,low
334513,21,147,verified,low
334514,28,1457,verified,low
334515,41,1323,verified,low
334516,37,2405,verified,low
334517,66,2243,verified,low
334518,61,2282,verified,low
334519,50,1513,verified,medium
334520,20,1359,pending,low
334521,50,1559,verified,low
334522,23,1353,verified,low
334523,46,1618,verified,low
334524,37,2250,verified,medium
334525,27,631,verified,low
334526,39,1220,pending,low
334527,38,1733,verified,low
334528,42,1665,verified,low
334529,27,1514,verified,low
334530,47,1021,verified,medium
334531,36,1613,pending,high
334532,44,2310,verified,low
334533,59,1528,verified,low
334534,64,2058,verified,low
334535,32,2206,verified,low
334536,52,370,verified,low
334537,26,2184,verified,low
334538,47,668,verified,low
334539,26,2405,verified,low
334540,47,2320,verified,low
334541,28,371,verified,medium
334542,26,238,verified,low
334543,65,1096,verified,low
334544,49,1043,verified,low
334545,42,2026,verified,low
334546,42,2141,verified,medium
334547,66,2394,verified,low
334548,35,2099,pending,medium
334549,33,403,verified,low
334550,40,2352,verified,low
334551,40,1396,verified,low
334552,30,585,verified,low
334553,41,1638,verified,low
334554,31,2224,verified,medium
334555,27,197,pending,low
334556,44,1883,pending,medium
334557,21,99,verified,low
334558,28,1027,verified,low
334559,39,1166,pending,low
334560,46,2114,verified,low
334561,25,2162,verified,low
334562,51,760,verified,high
334563,28,656,verified,low
334564,55,1001,pending,high
334565,55,1587,verified,low
334566,20,1570,verified,low
334567,32,81,verified,low
334568,24,1761,verified,medium
334569,59,441,pending,low
334570,33,2120,verified,low
334571,64,1121,verified,low
334572,27,58,verified,low
334573,18,1529,verified,low
334574,21,1694,verified,low
334575,25,348,verified,low
334576,63,1539,verified,low
334577,57,536,verified,low
334578,64,1501,verified,low
334579,22,1121,verified,low
334580,44,445,verified,low
334581,22,640,verified,low
334582,54,1283,verified,low
334583,46,277,verified,low
334584,32,409,pending,low
334585,31,1796,verified,medium
334586,34,2148,verified,low
334587,38,2228,verified,low
334588,67,2193,verified,high
334589,34,1266,verified,low
334590,40,1360,verified,low
334591,63,1344,verified,low
334592,18,361,verified,low
334593,23,224,pending,medium
334594,57,1074,verified,low
334595,22,2101,verified,medium
334596,25,290,verified,low
334597,32,136,verified,low
334598,19,794,verified,low
334599,51,1382,verified,low
334600,34,1869,verified,low
334601,45,63,verified,low
334602,68,1620,verified,low
334603,55,1194,verified,low
334604,45,204,verified,low
334605,62,520,verified,medium
334606,47,107,verified,medium
334607,52,30,pending,medium
334608,66,638,verified,medium
334609,45,2470,verified,low
334610,56,1038,verified,low
334611,61,1341,verified,low
334612,35,1897,verified,low
334613,67,2459,verified,medium
334614,24,1180,verified,low
334615,48,58,verified,low
334616,31,2224,pending,low
334617,21,604,verified,medium
334618,63,2249,verified,low
334619,47,262,verified,medium
334620,44,1330,verified,low
334621,49,599,verified,low
334622,19,1186,verified,low
334623,60,1033,verified,low
334624,28,1549,verified,high
334625,54,1935,verified,low
334626,45,1161,verified,medium
334627,22,2165,verified,low
334628,25,757,pending,low
334629,38,1146,verified,low
334630,65,2447,verified,low
334631,22,1881,verified,low
334632,45,137,verified,low
334633,39,1909,verified,low
334634,20,1826,pending,medium
334635,52,1387,verified,medium
334636,44,750,verified,low
334637,65,972,verified,low
334638,50,1253,pending,high
334639,51,482,verified,low
334640,62,1271,verified,low
334641,20,185,verified,low
334642,45,1744,verified,low
334643,27,2080,pending,low
334644,69,2357,verified,low
334645,32,2418,verified,medium
334646,42,1946,verified,low
334647,18,2404,verified,low
334648,56,2470,verified,low
334649,47,611,verified,low
334650,36,185,verified,low
334651,18,984,verified,low
334652,20,1733,verified,medium
334653,18,877,verified,low
334654,59,540,verified,low
334655,50,990,verified,medium
334656,26,634,verified,low
334657,26,830,verified,low
334658,39,978,verified,low
334659,39,1127,verified,medium
334660,34,253,verified,low
334661,60,269,pending,low
334662,32,1620,verified,medium
334663,65,761,verified,low
334664,69,1600,verified,low
334665,18,243,verified,low
334666,34,2030,verified,low
334667,32,2399,verified,low
334668,30,1550,pending,low
334669,57,1986,verified,low
334670,55,1227,verified,low
334671,63,167,verified,low
334672,49,2402,verified,low
334673,37,2299,verified,low
334674,36,1690,verified,low
334675,25,2384,verified,medium
334676,47,922,verified,low
334677,26,1655,verified,low
334678,64,1942,verified,low
334679,40,1586,verified,low
334680,30,502,verified,low
334681,49,2074,verified,low
334682,48,321,verified,low
334683,35,467,verified,low
334684,64,693,verified,low
334685,54,485,verified,low
334686,26,147,verified,low
334687,68,388,verified,high
334688,63,1777,verified,low
334689,64,1200,verified,low
334690,51,2333,verified,medium
334691,34,2393,verified,low
334692,63,334,verified,medium
334693,66,46,verified,low
334694,69,535,verified,medium
334695,60,852,verified,low
334696,53,1468,verified,low
334697,49,2017,verified,medium
334698,19,2353,verified,low
334699,25,1418,verified,low
334700,35,551,verified,low
334701,52,2430,verified,low
334702,48,2267,verified,low
334703,60,2443,verified,low
334704,48,1520,verified,low
334705,41,1885,verified,low
334706,32,801,verified,low
334707,26,1731,verified,low
334708,50,789,verified,medium
334709,38,1856,verified,low
334710,33,752,verified,low
334711,66,1318,verified,low
334712,24,1314,verified,medium
334713,56,2325,verified,medium
334714,40,2000,verified,medium
334715,53,848,verified,medium
334716,56,220,verified,low
334717,59,1149,pending,medium
334718,51,2380,verified,low
334719,42,2203,verified,low
334720,20,1153,verified,low
334721,55,2056,verified,low
334722,25,283,verified,medium
334723,53,1064,verified,low
334724,41,2105,verified,medium
334725,69,2245,verified,low
